,ids,typesV0,typesKm,formula,labels
43,mp-774822,"['Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Co6', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li2Mn3CoO8,1
44,mp-1173886,"['Li', 'Li', 'Mn', 'Co', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Mn0', 'Co6', 'O4', 'O2', 'O2', 'O4']",Li2MnCoO4,1
45,mp-1178081,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'P', 'P', 'P', 'P', 'C', 'C', 'C', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn5', 'Mn5', 'Mn5', 'Co0', 'P3', 'P3', 'P3', 'P3', 'C4', 'C4', 'C4', 'C4', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3']",Li12Mn3CoP4(CO7)4,0
46,mp-1175274,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn6', 'Mn8', 'Mn8', 'Co1', 'O2', 'O1', 'O1', 'O2', 'O2', 'O1', 'O2', 'O1', 'O1', 'O2', 'O2', 'O1']",Li7Mn4CoO12,0
47,mp-1306526,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn0', 'Mn6', 'Mn0', 'Co2', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O1', 'O1', 'O2', 'O1', 'O2', 'O2', 'O1']",Li3Mn2CoO6,0
48,mp-1310532,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Co2', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li2MnCoO4,0
49,mp-1299461,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Mn8', 'Mn8', 'Mn6', 'Mn6', 'Co5', 'Co2', 'O1', 'O2', 'O2', 'O1', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li3Mn3CoO8,0
50,mp-1174268,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn1', 'Co3', 'Co6', 'O1', 'O4', 'O1', 'O4', 'O4', 'O4', 'O1', 'O1', 'O4', 'O4']",Li3MnCoO5,1
51,mp-1174567,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li0', 'Li0', 'Li1', 'Li0', 'Mn0', 'Mn0', 'Co6', 'O2', 'O4', 'O0', 'O4', 'O4', 'O0', 'O4', 'O2']",Li5Mn2CoO8,1
52,mp-1639391,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn2', 'Mn2', 'Mn6', 'Mn8', 'Mn8', 'Mn8', 'Mn8', 'Co1', 'Co6', 'O1', 'O1', 'O1', 'O1', 'O2', 'O1', 'O1', 'O2', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1']",Li7Mn4CoO12,0
53,mp-1173988,"['Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li3Mn2CoO6,0
54,mp-1275688,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Mn7', 'Co2', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li3Mn2CoO6,0
55,mp-1177597,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Fe', 'Fe', 'Fe', 'Fe', 'Co', 'Co', 'Co', 'Co', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn5', 'Mn5', 'Mn5', 'Mn5', 'Fe2', 'Fe2', 'Fe2', 'Fe2', 'Co0', 'Co0', 'Co0', 'Co0', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3']",Li3MnFeCo(PO4)3,0
56,mp-1372639,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn5', 'Mn5', 'Co0', 'Co0', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3']",Li3MnCoO5,1
57,mp-1173893,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn6', 'Co2', 'Co2', 'O1', 'O1', 'O4', 'O4', 'O1', 'O1', 'O1', 'O1']",Li2MnCoO4,0
58,mp-1173956,"['Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li3Mn2CoO6,0
59,mp-1175255,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn6', 'Mn8', 'Mn7', 'Co3', 'O2', 'O1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O1', 'O2', 'O2', 'O2']",Li7Mn4CoO12,1
60,mp-1175199,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn2', 'Mn6', 'Mn8', 'Co1', 'O1', 'O1', 'O1', 'O1', 'O2', 'O4', 'O1', 'O1', 'O1', 'O1', 'O4', 'O2']",Li7Mn4CoO12,0
61,mp-1174474,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li5Mn2CoO8,1
62,mp-1647854,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn10', 'Mn8', 'Mn8', 'Mn10', 'Mn10', 'Mn6', 'Mn8', 'Co1', 'Co2', 'O1', 'O1', 'O1', 'O1', 'O2', 'O1', 'O2', 'O1', 'O2', 'O1', 'O2', 'O1', 'O1', 'O1', 'O1', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4']",Li7Mn4CoO12,1
63,mp-1173904,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn0', 'Co6', 'Co6', 'O2', 'O4', 'O4', 'O4', 'O4', 'O4', 'O2', 'O4']",Li2MnCoO4,1
64,mp-1174808,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn8', 'Mn7', 'Co3', 'O1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O1', 'O2', 'O2']",Li6Mn3CoO10,0
65,mp-1174822,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn10', 'Mn8', 'Co5', 'O1', 'O1', 'O4', 'O2', 'O4', 'O1', 'O1', 'O2', 'O4', 'O1']",Li6Mn3CoO10,0
66,mp-1645043,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Mn8', 'Mn8', 'Mn6', 'Mn2', 'Mn2', 'Mn6', 'Co6', 'Co1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O4', 'O1', 'O4', 'O1', 'O1', 'O1', 'O1']",Li7Mn4CoO12,0
67,mp-1175361,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Mn7', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li7Mn4CoO12,1
68,mp-757178,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'P', 'P', 'P', 'P', 'C', 'C', 'C', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn5', 'Mn5', 'Co0', 'Co0', 'P3', 'P3', 'P3', 'P3', 'C4', 'C4', 'C4', 'C4', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3']",Li6MnCoP2(CO7)2,0
69,mp-1177625,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Fe', 'Fe', 'Fe', 'Fe', 'Co', 'Co', 'Co', 'Co', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn5', 'Mn5', 'Mn5', 'Mn5', 'Fe2', 'Fe2', 'Fe2', 'Fe2', 'Co0', 'Co0', 'Co0', 'Co0', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'P3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3']",Li3MnFeCo(PO4)3,0
70,mp-1175186,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn2', 'Mn8', 'Mn8', 'Co1', 'O1', 'O1', 'O2', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O2', 'O2']",Li7Mn4CoO12,0
71,mp-1175160,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Mn8', 'Mn8', 'Mn6', 'Mn6', 'Mn6', 'Mn6', 'Co6', 'Co6', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1']",Li7Mn4CoO12,0
72,mp-1287701,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn4', 'Mn9', 'Mn9', 'Mn4', 'Mn9', 'Mn9', 'Co4', 'Co4', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li2Mn3CoO8,0
73,mp-1174178,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn1', 'Co2', 'Co3', 'O1', 'O1', 'O1', 'O4', 'O1', 'O1', 'O1', 'O4', 'O1', 'O1']",Li3MnCoO5,0
74,mp-1174333,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn0', 'Co5', 'O2', 'O1', 'O2', 'O1', 'O1', 'O2', 'O1', 'O2']",Li5Mn2CoO8,1
75,mp-1174324,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn0', 'Co5', 'O2', 'O1', 'O2', 'O1', 'O1', 'O2', 'O1', 'O2']",Li5Mn2CoO8,1
76,mp-1314680,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn10', 'Mn10', 'Mn10', 'Co5', 'Co6', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O4', 'O1', 'O1', 'O4']",Li5Mn2CoO8,0
77,mp-1175245,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn8', 'Mn8', 'Mn6', 'Co1', 'O1', 'O1', 'O2', 'O1', 'O1', 'O2', 'O1', 'O2', 'O1', 'O1', 'O2', 'O1']",Li7Mn4CoO12,0
78,mp-1284710,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li2MnCoO4,0
79,mp-1174771,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Mn8', 'Co5', 'O4', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O4']",Li6Mn3CoO10,0
80,mp-765552,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Co2', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li2MnCoO4,1
81,mp-1174234,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn10', 'Co2', 'Co3', 'O4', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O1', 'O4', 'O1']",Li3MnCoO5,0
82,mp-1174346,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn10', 'Mn10', 'Mn10', 'Co5', 'Co5', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1']",Li5Mn2CoO8,0
83,mp-1174203,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn0', 'Mn0', 'Mn6', 'Mn0', 'Mn0', 'Co2', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O1', 'O1', 'O1', 'O1', 'O2', 'O2', 'O1', 'O1', 'O1', 'O1']",Li4Mn3CoO8,1
84,mp-1174267,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn0', 'Mn0', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
85,mp-1174216,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn0', 'Mn7', 'Co2', 'O2', 'O2', 'O2', 'O1', 'O1', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
86,mp-1174400,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn10', 'Co3', 'O1', 'O4', 'O1', 'O1', 'O1', 'O1', 'O4', 'O1']",Li5Mn2CoO8,0
